LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
NLD;UNEMP;25_74;PC_LF;Q;2018-Q1;4.3;
NLD;UNEMP;25_74;PC_LF;Q;2018-Q2;4.133.333;
NLD;UNEMP;25_74;PC_LF;Q;2018-Q3;3.9;
NLD;UNEMP;25_74;PC_LF;Q;2018-Q4;3.766.667;
NLD;UNEMP;25_74;PC_LF;Q;2019-Q1;3.666.667;
NLD;UNEMP;25_74;PC_LF;Q;2019-Q2;3.533.333;
NLD;UNEMP;25_74;PC_LF;Q;2019-Q3;3.6;
NLD;UNEMP;25_74;PC_LF;Q;2019-Q4;3.5;
NLD;UNEMP;25_74;PC_LF;Q;2020-Q1;3.166.667;
NZL;UNEMP;25_74;PC_LF;Q;2005-Q1;2.546.788;
NZL;UNEMP;25_74;PC_LF;Q;2005-Q2;2.635.978;
NZL;UNEMP;25_74;PC_LF;Q;2005-Q3;2.531.763;
NZL;UNEMP;25_74;PC_LF;Q;2005-Q4;2.702.766;
NZL;UNEMP;25_74;PC_LF;Q;2006-Q1;2.790.948;
NZL;UNEMP;25_74;PC_LF;Q;2006-Q2;2.475.564;
NZL;UNEMP;25_74;PC_LF;Q;2006-Q3;2.570.412;
NZL;UNEMP;25_74;PC_LF;Q;2006-Q4;2.465.513;
NZL;UNEMP;25_74;PC_LF;Q;2007-Q1;2.339.626;
NZL;UNEMP;25_74;PC_LF;Q;2007-Q2;2.374.793;
NZL;UNEMP;25_74;PC_LF;Q;2007-Q3;2.141.589;
NZL;UNEMP;25_74;PC_LF;Q;2007-Q4;2.281.481;
NZL;UNEMP;25_74;PC_LF;Q;2008-Q1;2.428.881;
NZL;UNEMP;25_74;PC_LF;Q;2008-Q2;2.501.214;
NZL;UNEMP;25_74;PC_LF;Q;2008-Q3;2.680.953;
NZL;UNEMP;25_74;PC_LF;Q;2008-Q4;2.909.508;
NZL;UNEMP;25_74;PC_LF;Q;2009-Q1;3.382.031;
NZL;UNEMP;25_74;PC_LF;Q;2009-Q2;376.933;
NZL;UNEMP;25_74;PC_LF;Q;2009-Q3;4.140.906;
NZL;UNEMP;25_74;PC_LF;Q;2009-Q4;4.451.435;
NZL;UNEMP;25_74;PC_LF;Q;2010-Q1;4.112.128;
NZL;UNEMP;25_74;PC_LF;Q;2010-Q2;4.479.049;
NZL;UNEMP;25_74;PC_LF;Q;2010-Q3;4.125.854;
NZL;UNEMP;25_74;PC_LF;Q;2010-Q4;4.373.402;
NZL;UNEMP;25_74;PC_LF;Q;2011-Q1;4.089.927;
NZL;UNEMP;25_74;PC_LF;Q;2011-Q2;4.119.646;
NZL;UNEMP;25_74;PC_LF;Q;2011-Q3;4.199.911;
NZL;UNEMP;25_74;PC_LF;Q;2011-Q4;4.249.983;
NZL;UNEMP;25_74;PC_LF;Q;2012-Q1;448.349;
NZL;UNEMP;25_74;PC_LF;Q;2012-Q2;4.561.395;
NZL;UNEMP;25_74;PC_LF;Q;2012-Q3;4.865.526;
NZL;UNEMP;25_74;PC_LF;Q;2012-Q4;4.291.107;
NZL;UNEMP;25_74;PC_LF;Q;2013-Q1;4.254.536;
NZL;UNEMP;25_74;PC_LF;Q;2013-Q2;4.301.908;
NZL;UNEMP;25_74;PC_LF;Q;2013-Q3;4.072.172;
NZL;UNEMP;25_74;PC_LF;Q;2013-Q4;392.692;
NZL;UNEMP;25_74;PC_LF;Q;2014-Q1;4.023.883;
NZL;UNEMP;25_74;PC_LF;Q;2014-Q2;3.647.364;
NZL;UNEMP;25_74;PC_LF;Q;2014-Q3;3.815.767;
NZL;UNEMP;25_74;PC_LF;Q;2014-Q4;3.829.773;
NZL;UNEMP;25_74;PC_LF;Q;2015-Q1;396.659;
NZL;UNEMP;25_74;PC_LF;Q;2015-Q2;3.909.642;
NZL;UNEMP;25_74;PC_LF;Q;2015-Q3;3.889.226;
NZL;UNEMP;25_74;PC_LF;Q;2015-Q4;3.497.081;
NZL;UNEMP;25_74;PC_LF;Q;2016-Q1;3.685.096;
NZL;UNEMP;25_74;PC_LF;Q;2016-Q2;3.591.181;
NZL;UNEMP;25_74;PC_LF;Q;2016-Q3;3.464.548;
NZL;UNEMP;25_74;PC_LF;Q;2016-Q4;3.680.295;
NZL;UNEMP;25_74;PC_LF;Q;2017-Q1;3.503.886;
NZL;UNEMP;25_74;PC_LF;Q;2017-Q2;3.266.933;
NZL;UNEMP;25_74;PC_LF;Q;2017-Q3;3.187.375;
NZL;UNEMP;25_74;PC_LF;Q;2017-Q4;3.037.099;
NZL;UNEMP;25_74;PC_LF;Q;2018-Q1;3.024.488;
NZL;UNEMP;25_74;PC_LF;Q;2018-Q2;3.134.866;
NZL;UNEMP;25_74;PC_LF;Q;2018-Q3;2.972.001;
NZL;UNEMP;25_74;PC_LF;Q;2018-Q4;2.841.716;
NZL;UNEMP;25_74;PC_LF;Q;2019-Q1;2.813.573;
NZL;UNEMP;25_74;PC_LF;Q;2019-Q2;2.765.437;
NZL;UNEMP;25_74;PC_LF;Q;2019-Q3;2.948.778;
NZL;UNEMP;25_74;PC_LF;Q;2019-Q4;2.870.149;
NZL;UNEMP;25_74;PC_LF;Q;2020-Q1;286.997;
NOR;UNEMP;25_74;PC_LF;Q;2005-Q1;3.433.333;
NOR;UNEMP;25_74;PC_LF;Q;2005-Q2;3.433.333;
NOR;UNEMP;25_74;PC_LF;Q;2005-Q3;3.533.333;
NOR;UNEMP;25_74;PC_LF;Q;2005-Q4;3.333.333;B
NOR;UNEMP;25_74;PC_LF;Q;2006-Q1;2.9;
NOR;UNEMP;25_74;PC_LF;Q;2006-Q2;2.633.333;
NOR;UNEMP;25_74;PC_LF;Q;2006-Q3;2.3;
NOR;UNEMP;25_74;PC_LF;Q;2006-Q4;1.766.667;
NOR;UNEMP;25_74;PC_LF;Q;2007-Q1;1.733.333;
NOR;UNEMP;25_74;PC_LF;Q;2007-Q2;1.633.333;
NOR;UNEMP;25_74;PC_LF;Q;2007-Q3;1.633.333;
NOR;UNEMP;25_74;PC_LF;Q;2007-Q4;1.466.667;
NOR;UNEMP;25_74;PC_LF;Q;2008-Q1;1.566.667;
NOR;UNEMP;25_74;PC_LF;Q;2008-Q2;1.733.333;
NOR;UNEMP;25_74;PC_LF;Q;2008-Q3;1.8;
NOR;UNEMP;25_74;PC_LF;Q;2008-Q4;1.766.667;
NOR;UNEMP;25_74;PC_LF;Q;2009-Q1;2.066.667;
NOR;UNEMP;25_74;PC_LF;Q;2009-Q2;2.233.333;
NOR;UNEMP;25_74;PC_LF;Q;2009-Q3;2.1;
NOR;UNEMP;25_74;PC_LF;Q;2009-Q4;2.2;
NOR;UNEMP;25_74;PC_LF;Q;2010-Q1;2.866.667;
NOR;UNEMP;25_74;PC_LF;Q;2010-Q2;2.6;
NOR;UNEMP;25_74;PC_LF;Q;2010-Q3;2.7;
NOR;UNEMP;25_74;PC_LF;Q;2010-Q4;2.333.333;
NOR;UNEMP;25_74;PC_LF;Q;2011-Q1;2.266.667;
NOR;UNEMP;25_74;PC_LF;Q;2011-Q2;2.533.333;
NOR;UNEMP;25_74;PC_LF;Q;2011-Q3;2.3;
NOR;UNEMP;25_74;PC_LF;Q;2011-Q4;2.333.333;
NOR;UNEMP;25_74;PC_LF;Q;2012-Q1;2.5;
NOR;UNEMP;25_74;PC_LF;Q;2012-Q2;2.2;
NOR;UNEMP;25_74;PC_LF;Q;2012-Q3;2.1;
NOR;UNEMP;25_74;PC_LF;Q;2012-Q4;2.3;
NOR;UNEMP;25_74;PC_LF;Q;2013-Q1;2.666.667;
NOR;UNEMP;25_74;PC_LF;Q;2013-Q2;2.7;
NOR;UNEMP;25_74;PC_LF;Q;2013-Q3;2.7;
NOR;UNEMP;25_74;PC_LF;Q;2013-Q4;2.6;
NOR;UNEMP;25_74;PC_LF;Q;2014-Q1;2.833.333;
NOR;UNEMP;25_74;PC_LF;Q;2014-Q2;2.466.667;
NOR;UNEMP;25_74;PC_LF;Q;2014-Q3;2.966.667;
NOR;UNEMP;25_74;PC_LF;Q;2014-Q4;2.866.667;
NOR;UNEMP;25_74;PC_LF;Q;2015-Q1;3.466.667;
NOR;UNEMP;25_74;PC_LF;Q;2015-Q2;3.2;
NOR;UNEMP;25_74;PC_LF;Q;2015-Q3;3.4;
NOR;UNEMP;25_74;PC_LF;Q;2015-Q4;3.666.667;
NOR;UNEMP;25_74;PC_LF;Q;2016-Q1;3.9;
NOR;UNEMP;25_74;PC_LF;Q;2016-Q2;3.433.333;
NOR;UNEMP;25_74;PC_LF;Q;2016-Q3;3.766.667;
NOR;UNEMP;25_74;PC_LF;Q;2016-Q4;3.3;
NOR;UNEMP;25_74;PC_LF;Q;2017-Q1;3.3;
NOR;UNEMP;25_74;PC_LF;Q;2017-Q2;3.2;
NOR;UNEMP;25_74;PC_LF;Q;2017-Q3;2.966.667;
NOR;UNEMP;25_74;PC_LF;Q;2017-Q4;2.933.333;
NOR;UNEMP;25_74;PC_LF;Q;2018-Q1;3.133.333;
NOR;UNEMP;25_74;PC_LF;Q;2018-Q2;2.733.333;
NOR;UNEMP;25_74;PC_LF;Q;2018-Q3;3.066.667;
NOR;UNEMP;25_74;PC_LF;Q;2018-Q4;2.533.333;
NOR;UNEMP;25_74;PC_LF;Q;2019-Q1;2.766.667;
NOR;UNEMP;25_74;PC_LF;Q;2019-Q2;2.266.667;
NOR;UNEMP;25_74;PC_LF;Q;2019-Q3;2.766.667;
NOR;UNEMP;25_74;PC_LF;Q;2019-Q4;2.8;
NOR;UNEMP;25_74;PC_LF;Q;2020-Q1;2.5;
POL;UNEMP;25_74;PC_LF;Q;2005-Q1;1.536.667;
POL;UNEMP;25_74;PC_LF;Q;2005-Q2;1.546.667;
POL;UNEMP;25_74;PC_LF;Q;2005-Q3;15.4;
POL;UNEMP;25_74;PC_LF;Q;2005-Q4;1.466.667;
POL;UNEMP;25_74;PC_LF;Q;2006-Q1;1.306.667;
POL;UNEMP;25_74;PC_LF;Q;2006-Q2;12.2;
POL;UNEMP;25_74;PC_LF;Q;2006-Q3;1.146.667;
POL;UNEMP;25_74;PC_LF;Q;2006-Q4;1.046.667;
POL;UNEMP;25_74;PC_LF;Q;2007-Q1;9;
POL;UNEMP;25_74;PC_LF;Q;2007-Q2;8.2;
POL;UNEMP;25_74;PC_LF;Q;2007-Q3;7.833.333;
POL;UNEMP;25_74;PC_LF;Q;2007-Q4;7.4;
POL;UNEMP;25_74;PC_LF;Q;2008-Q1;6.266.667;
POL;UNEMP;25_74;PC_LF;Q;2008-Q2;5.9;
POL;UNEMP;25_74;PC_LF;Q;2008-Q3;5.633.333;
POL;UNEMP;25_74;PC_LF;Q;2008-Q4;5.533.333;B
POL;UNEMP;25_74;PC_LF;Q;2009-Q1;6.3;
POL;UNEMP;25_74;PC_LF;Q;2009-Q2;6.533.333;
POL;UNEMP;25_74;PC_LF;Q;2009-Q3;6.8;
POL;UNEMP;25_74;PC_LF;Q;2009-Q4;7.1;
POL;UNEMP;25_74;PC_LF;Q;2010-Q1;8.633.333;
POL;UNEMP;25_74;PC_LF;Q;2010-Q2;8.4;
POL;UNEMP;25_74;PC_LF;Q;2010-Q3;8.166.667;
POL;UNEMP;25_74;PC_LF;Q;2010-Q4;8.233.334;
POL;UNEMP;25_74;PC_LF;Q;2011-Q1;8.033.334;
POL;UNEMP;25_74;PC_LF;Q;2011-Q2;8.2;
POL;UNEMP;25_74;PC_LF;Q;2011-Q3;8.3;
POL;UNEMP;25_74;PC_LF;Q;2011-Q4;8.5;
POL;UNEMP;25_74;PC_LF;Q;2012-Q1;8.433.333;
POL;UNEMP;25_74;PC_LF;Q;2012-Q2;8.7;
POL;UNEMP;25_74;PC_LF;Q;2012-Q3;8.966.666;
POL;UNEMP;25_74;PC_LF;Q;2012-Q4;8.9;
POL;UNEMP;25_74;PC_LF;Q;2013-Q1;9.2;
POL;UNEMP;25_74;PC_LF;Q;2013-Q2;9.266.666;
POL;UNEMP;25_74;PC_LF;Q;2013-Q3;8.866.667;
POL;UNEMP;25_74;PC_LF;Q;2013-Q4;8.6;
POL;UNEMP;25_74;PC_LF;Q;2014-Q1;8.666.667;
POL;UNEMP;25_74;PC_LF;Q;2014-Q2;8.033.334;
POL;UNEMP;25_74;PC_LF;Q;2014-Q3;7.333.333;
POL;UNEMP;25_74;PC_LF;Q;2014-Q4;7.2;
POL;UNEMP;25_74;PC_LF;Q;2015-Q1;6.966.667;
POL;UNEMP;25_74;PC_LF;Q;2015-Q2;6.533.333;
POL;UNEMP;25_74;PC_LF;Q;2015-Q3;6.4;
POL;UNEMP;25_74;PC_LF;Q;2015-Q4;6.033.333;
POL;UNEMP;25_74;PC_LF;Q;2016-Q1;5.6;
POL;UNEMP;25_74;PC_LF;Q;2016-Q2;5.333.333;
POL;UNEMP;25_74;PC_LF;Q;2016-Q3;5.2;
POL;UNEMP;25_74;PC_LF;Q;2016-Q4;4.833.333;
POL;UNEMP;25_74;PC_LF;Q;2017-Q1;4.3;
POL;UNEMP;25_74;PC_LF;Q;2017-Q2;4.266.667;
POL;UNEMP;25_74;PC_LF;Q;2017-Q3;4.066.667;
POL;UNEMP;25_74;PC_LF;Q;2017-Q4;3.766.667;
POL;UNEMP;25_74;PC_LF;Q;2018-Q1;3.333.333;
POL;UNEMP;25_74;PC_LF;Q;2018-Q2;3.2;
POL;UNEMP;25_74;PC_LF;Q;2018-Q3;3.266.667;
POL;UNEMP;25_74;PC_LF;Q;2018-Q4;3.2;
POL;UNEMP;25_74;PC_LF;Q;2019-Q1;3.2;
POL;UNEMP;25_74;PC_LF;Q;2019-Q2;2.733.333;
POL;UNEMP;25_74;PC_LF;Q;2019-Q3;2.6;
POL;UNEMP;25_74;PC_LF;Q;2019-Q4;2.633.333;
POL;UNEMP;25_74;PC_LF;Q;2020-Q1;2.433.333;
PRT;UNEMP;25_74;PC_LF;Q;2005-Q1;7.366.667;
PRT;UNEMP;25_74;PC_LF;Q;2005-Q2;7.566.667;
PRT;UNEMP;25_74;PC_LF;Q;2005-Q3;7.933.333;
PRT;UNEMP;25_74;PC_LF;Q;2005-Q4;8.066.667;
PRT;UNEMP;25_74;PC_LF;Q;2006-Q1;7.766.667;
PRT;UNEMP;25_74;PC_LF;Q;2006-Q2;7.666.667;
PRT;UNEMP;25_74;PC_LF;Q;2006-Q3;7.833.333;
PRT;UNEMP;25_74;PC_LF;Q;2006-Q4;8.166.667;
PRT;UNEMP;25_74;PC_LF;Q;2007-Q1;8.266.666;
PRT;UNEMP;25_74;PC_LF;Q;2007-Q2;8.366.667;
PRT;UNEMP;25_74;PC_LF;Q;2007-Q3;8.2;
PRT;UNEMP;25_74;PC_LF;Q;2007-Q4;7.966.667;
PRT;UNEMP;25_74;PC_LF;Q;2008-Q1;7.6;
PRT;UNEMP;25_74;PC_LF;Q;2008-Q2;7.833.333;
PRT;UNEMP;25_74;PC_LF;Q;2008-Q3;7.966.667;
PRT;UNEMP;25_74;PC_LF;Q;2008-Q4;8.033.334;
PRT;UNEMP;25_74;PC_LF;Q;2009-Q1;8.733.334;
PRT;UNEMP;25_74;PC_LF;Q;2009-Q2;9.533.334;
PRT;UNEMP;25_74;PC_LF;Q;2009-Q3;1.033.333;
PRT;UNEMP;25_74;PC_LF;Q;2009-Q4;1.026.667;
PRT;UNEMP;25_74;PC_LF;Q;2010-Q1;1.053.333;
PRT;UNEMP;25_74;PC_LF;Q;2010-Q2;11.1;
PRT;UNEMP;25_74;PC_LF;Q;2010-Q3;1.126.667;
PRT;UNEMP;25_74;PC_LF;Q;2010-Q4;1.133.333;
PRT;UNEMP;25_74;PC_LF;Q;2011-Q1;11.5;
PRT;UNEMP;25_74;PC_LF;Q;2011-Q2;1.166.667;
PRT;UNEMP;25_74;PC_LF;Q;2011-Q3;11.8;
PRT;UNEMP;25_74;PC_LF;Q;2011-Q4;1.276.667;
PRT;UNEMP;25_74;PC_LF;Q;2012-Q1;1.363.333;
PRT;UNEMP;25_74;PC_LF;Q;2012-Q2;14.3;
PRT;UNEMP;25_74;PC_LF;Q;2012-Q3;1.473.333;
PRT;UNEMP;25_74;PC_LF;Q;2012-Q4;15.9;
PRT;UNEMP;25_74;PC_LF;Q;2013-Q1;1.626.667;
PRT;UNEMP;25_74;PC_LF;Q;2013-Q2;15.9;
PRT;UNEMP;25_74;PC_LF;Q;2013-Q3;15;
PRT;UNEMP;25_74;PC_LF;Q;2013-Q4;1.436.667;
PRT;UNEMP;25_74;PC_LF;Q;2014-Q1;1.376.667;
PRT;UNEMP;25_74;PC_LF;Q;2014-Q2;13.3;
PRT;UNEMP;25_74;PC_LF;Q;2014-Q3;1.256.667;
PRT;UNEMP;25_74;PC_LF;Q;2014-Q4;1.243.333;
PRT;UNEMP;25_74;PC_LF;Q;2015-Q1;1.233.333;
PRT;UNEMP;25_74;PC_LF;Q;2015-Q2;11.4;
PRT;UNEMP;25_74;PC_LF;Q;2015-Q3;1.116.667;
PRT;UNEMP;25_74;PC_LF;Q;2015-Q4;11.1;
PRT;UNEMP;25_74;PC_LF;Q;2016-Q1;1.096.667;
PRT;UNEMP;25_74;PC_LF;Q;2016-Q2;10.3;
PRT;UNEMP;25_74;PC_LF;Q;2016-Q3;9.9;
PRT;UNEMP;25_74;PC_LF;Q;2016-Q4;9.4;
PRT;UNEMP;25_74;PC_LF;Q;2017-Q1;9.033.334;
PRT;UNEMP;25_74;PC_LF;Q;2017-Q2;8.366.667;
PRT;UNEMP;25_74;PC_LF;Q;2017-Q3;7.733.333;
PRT;UNEMP;25_74;PC_LF;Q;2017-Q4;7.1;
PRT;UNEMP;25_74;PC_LF;Q;2018-Q1;6.7;
PRT;UNEMP;25_74;PC_LF;Q;2018-Q2;6.166.667;
PRT;UNEMP;25_74;PC_LF;Q;2018-Q3;5.933.333;
PRT;UNEMP;25_74;PC_LF;Q;2018-Q4;5.733.333;
PRT;UNEMP;25_74;PC_LF;Q;2019-Q1;5.8;
PRT;UNEMP;25_74;PC_LF;Q;2019-Q2;5.8;
PRT;UNEMP;25_74;PC_LF;Q;2019-Q3;5.633.333;
PRT;UNEMP;25_74;PC_LF;Q;2019-Q4;5.8;
PRT;UNEMP;25_74;PC_LF;Q;2020-Q1;5.633.333;
SVK;UNEMP;25_74;PC_LF;Q;2005-Q1;1.506.667;
SVK;UNEMP;25_74;PC_LF;Q;2005-Q2;1.466.667;
SVK;UNEMP;25_74;PC_LF;Q;2005-Q3;1.423.333;
SVK;UNEMP;25_74;PC_LF;Q;2005-Q4;13.8;
SVK;UNEMP;25_74;PC_LF;Q;2006-Q1;1.273.333;
SVK;UNEMP;25_74;PC_LF;Q;2006-Q2;11.9;
SVK;UNEMP;25_74;PC_LF;Q;2006-Q3;1.133.333;
SVK;UNEMP;25_74;PC_LF;Q;2006-Q4;1.093.333;
SVK;UNEMP;25_74;PC_LF;Q;2007-Q1;1.023.333;
SVK;UNEMP;25_74;PC_LF;Q;2007-Q2;1.016.667;
SVK;UNEMP;25_74;PC_LF;Q;2007-Q3;1.026.667;
SVK;UNEMP;25_74;PC_LF;Q;2007-Q4;9.533.334;
SVK;UNEMP;25_74;PC_LF;Q;2008-Q1;9.166.667;
SVK;UNEMP;25_74;PC_LF;Q;2008-Q2;8.966.666;
SVK;UNEMP;25_74;PC_LF;Q;2008-Q3;8;
SVK;UNEMP;25_74;PC_LF;Q;2008-Q4;7.833.333;B
SVK;UNEMP;25_74;PC_LF;Q;2009-Q1;8.866.667;
SVK;UNEMP;25_74;PC_LF;Q;2009-Q2;9.9;
SVK;UNEMP;25_74;PC_LF;Q;2009-Q3;10.8;
SVK;UNEMP;25_74;PC_LF;Q;2009-Q4;11.8;
SVK;UNEMP;25_74;PC_LF;Q;2010-Q1;12.8;
SVK;UNEMP;25_74;PC_LF;Q;2010-Q2;12.5;
SVK;UNEMP;25_74;PC_LF;Q;2010-Q3;1.213.333;
SVK;UNEMP;25_74;PC_LF;Q;2010-Q4;1.176.667;
SVK;UNEMP;25_74;PC_LF;Q;2011-Q1;11.7;
SVK;UNEMP;25_74;PC_LF;Q;2011-Q2;1.153.333;
SVK;UNEMP;25_74;PC_LF;Q;2011-Q3;1.156.667;
SVK;UNEMP;25_74;PC_LF;Q;2011-Q4;1.176.667;
SVK;UNEMP;25_74;PC_LF;Q;2012-Q1;1.186.667;
SVK;UNEMP;25_74;PC_LF;Q;2012-Q2;11.9;
SVK;UNEMP;25_74;PC_LF;Q;2012-Q3;12;
SVK;UNEMP;25_74;PC_LF;Q;2012-Q4;1.226.667;
SVK;UNEMP;25_74;PC_LF;Q;2013-Q1;12.3;
SVK;UNEMP;25_74;PC_LF;Q;2013-Q2;1.233.333;
SVK;UNEMP;25_74;PC_LF;Q;2013-Q3;12.4;
SVK;UNEMP;25_74;PC_LF;Q;2013-Q4;1.226.667;
SVK;UNEMP;25_74;PC_LF;Q;2014-Q1;12.1;
SVK;UNEMP;25_74;PC_LF;Q;2014-Q2;11.8;
SVK;UNEMP;25_74;PC_LF;Q;2014-Q3;1.143.333;
SVK;UNEMP;25_74;PC_LF;Q;2014-Q4;11.1;
SVK;UNEMP;25_74;PC_LF;Q;2015-Q1;10.8;
SVK;UNEMP;25_74;PC_LF;Q;2015-Q2;1.023.333;
SVK;UNEMP;25_74;PC_LF;Q;2015-Q3;9.9;
SVK;UNEMP;25_74;PC_LF;Q;2015-Q4;9.533.334;
SVK;UNEMP;25_74;PC_LF;Q;2016-Q1;9.066.667;
SVK;UNEMP;25_74;PC_LF;Q;2016-Q2;8.733.334;
SVK;UNEMP;25_74;PC_LF;Q;2016-Q3;8.4;
SVK;UNEMP;25_74;PC_LF;Q;2016-Q4;8;
SVK;UNEMP;25_74;PC_LF;Q;2017-Q1;7.666.667;
SVK;UNEMP;25_74;PC_LF;Q;2017-Q2;7.266.667;
SVK;UNEMP;25_74;PC_LF;Q;2017-Q3;6.966.667;
SVK;UNEMP;25_74;PC_LF;Q;2017-Q4;6.666.667;
SVK;UNEMP;25_74;PC_LF;Q;2018-Q1;6.233.333;
SVK;UNEMP;25_74;PC_LF;Q;2018-Q2;6;
SVK;UNEMP;25_74;PC_LF;Q;2018-Q3;5.7;
SVK;UNEMP;25_74;PC_LF;Q;2018-Q4;5.4;
SVK;UNEMP;25_74;PC_LF;Q;2019-Q1;5.133.333;
SVK;UNEMP;25_74;PC_LF;Q;2019-Q2;5;
SVK;UNEMP;25_74;PC_LF;Q;2019-Q3;4.933.333;
SVK;UNEMP;25_74;PC_LF;Q;2019-Q4;5;
SVK;UNEMP;25_74;PC_LF;Q;2020-Q1;5.266.667;
ESP;UNEMP;25_74;PC_LF;Q;2005-Q1;8.366.667;
ESP;UNEMP;25_74;PC_LF;Q;2005-Q2;7.9;
ESP;UNEMP;25_74;PC_LF;Q;2005-Q3;7.266.667;
ESP;UNEMP;25_74;PC_LF;Q;2005-Q4;7.4;
ESP;UNEMP;25_74;PC_LF;Q;2006-Q1;7.533.333;
ESP;UNEMP;25_74;PC_LF;Q;2006-Q2;7.233.333;
ESP;UNEMP;25_74;PC_LF;Q;2006-Q3;7.166.667;
ESP;UNEMP;25_74;PC_LF;Q;2006-Q4;7.066.667;
ESP;UNEMP;25_74;PC_LF;Q;2007-Q1;7;
ESP;UNEMP;25_74;PC_LF;Q;2007-Q2;6.733.333;
ESP;UNEMP;25_74;PC_LF;Q;2007-Q3;6.933.333;
ESP;UNEMP;25_74;PC_LF;Q;2007-Q4;7.366.667;
ESP;UNEMP;25_74;PC_LF;Q;2008-Q1;7.966.667;
ESP;UNEMP;25_74;PC_LF;Q;2008-Q2;8.866.667;
ESP;UNEMP;25_74;PC_LF;Q;2008-Q3;9.933.333;
ESP;UNEMP;25_74;PC_LF;Q;2008-Q4;1.206.667;
ESP;UNEMP;25_74;PC_LF;Q;2009-Q1;14.7;
ESP;UNEMP;25_74;PC_LF;Q;2009-Q2;1.566.667;
ESP;UNEMP;25_74;PC_LF;Q;2009-Q3;1.593.333;
ESP;UNEMP;25_74;PC_LF;Q;2009-Q4;16.7;
ESP;UNEMP;25_74;PC_LF;Q;2010-Q1;1.723.333;
ESP;UNEMP;25_74;PC_LF;Q;2010-Q2;1.783.333;
ESP;UNEMP;25_74;PC_LF;Q;2010-Q3;1.796.667;
ESP;UNEMP;25_74;PC_LF;Q;2010-Q4;18.1;
ESP;UNEMP;25_74;PC_LF;Q;2011-Q1;18.3;
ESP;UNEMP;25_74;PC_LF;Q;2011-Q2;1.846.667;
ESP;UNEMP;25_74;PC_LF;Q;2011-Q3;1.943.333;
ESP;UNEMP;25_74;PC_LF;Q;2011-Q4;2.043.333;
ESP;UNEMP;25_74;PC_LF;Q;2012-Q1;21.3;
ESP;UNEMP;25_74;PC_LF;Q;2012-Q2;2.216.667;
ESP;UNEMP;25_74;PC_LF;Q;2012-Q3;22.9;
ESP;UNEMP;25_74;PC_LF;Q;2012-Q4;2.353.333;
ESP;UNEMP;25_74;PC_LF;Q;2013-Q1;2.396.667;
ESP;UNEMP;25_74;PC_LF;Q;2013-Q2;2.383.333;
ESP;UNEMP;25_74;PC_LF;Q;2013-Q3;2.376.667;
ESP;UNEMP;25_74;PC_LF;Q;2013-Q4;2.353.333;
ESP;UNEMP;25_74;PC_LF;Q;2014-Q1;2.313.333;
ESP;UNEMP;25_74;PC_LF;Q;2014-Q2;2.246.667;
ESP;UNEMP;25_74;PC_LF;Q;2014-Q3;2.193.333;
ESP;UNEMP;25_74;PC_LF;Q;2014-Q4;21.7;
ESP;UNEMP;25_74;PC_LF;Q;2015-Q1;21.2;
ESP;UNEMP;25_74;PC_LF;Q;2015-Q2;2.053.333;
ESP;UNEMP;25_74;PC_LF;Q;2015-Q3;1.966.667;
ESP;UNEMP;25_74;PC_LF;Q;2015-Q4;19.2;
ESP;UNEMP;25_74;PC_LF;Q;2016-Q1;1.866.667;
ESP;UNEMP;25_74;PC_LF;Q;2016-Q2;1.826.667;
ESP;UNEMP;25_74;PC_LF;Q;2016-Q3;17.7;
ESP;UNEMP;25_74;PC_LF;Q;2016-Q4;1.706.667;
ESP;UNEMP;25_74;PC_LF;Q;2017-Q1;1.663.333;
ESP;UNEMP;25_74;PC_LF;Q;2017-Q2;1.583.333;
ESP;UNEMP;25_74;PC_LF;Q;2017-Q3;15.3;
ESP;UNEMP;25_74;PC_LF;Q;2017-Q4;1.516.667;
ESP;UNEMP;25_74;PC_LF;Q;2018-Q1;1.486.667;
ESP;UNEMP;25_74;PC_LF;Q;2018-Q2;1.406.667;
ESP;UNEMP;25_74;PC_LF;Q;2018-Q3;13.5;
ESP;UNEMP;25_74;PC_LF;Q;2018-Q4;13.2;
ESP;UNEMP;25_74;PC_LF;Q;2019-Q1;1.283.333;
ESP;UNEMP;25_74;PC_LF;Q;2019-Q2;1.286.667;
ESP;UNEMP;25_74;PC_LF;Q;2019-Q3;12.8;
ESP;UNEMP;25_74;PC_LF;Q;2019-Q4;12.7;
ESP;UNEMP;25_74;PC_LF;Q;2020-Q1;12.7;
SWE;UNEMP;25_74;PC_LF;Q;2005-Q1;5.5;B
SWE;UNEMP;25_74;PC_LF;Q;2005-Q2;6.066.667;
SWE;UNEMP;25_74;PC_LF;Q;2005-Q3;6.033.333;
SWE;UNEMP;25_74;PC_LF;Q;2005-Q4;5.966.667;
SWE;UNEMP;25_74;PC_LF;Q;2006-Q1;5.7;
SWE;UNEMP;25_74;PC_LF;Q;2006-Q2;5.466.667;
SWE;UNEMP;25_74;PC_LF;Q;2006-Q3;5.2;
SWE;UNEMP;25_74;PC_LF;Q;2006-Q4;4.866.667;
SWE;UNEMP;25_74;PC_LF;Q;2007-Q1;4.7;
SWE;UNEMP;25_74;PC_LF;Q;2007-Q2;4.6;
SWE;UNEMP;25_74;PC_LF;Q;2007-Q3;4.4;
